date,ois_1y,ois_2y,ois_3y,ois_5y,ois_7y,ois_10y,ois_15y,ois_20y,ois_30y
2020-09-03,-0.6487982243396948,-0.7023198837018443,-0.7284460286645498,-0.7014462046813024,-0.6137929537025837,-0.4603707417079281,-0.2625926239354714,-0.1422722066065767,-0.0167110771061327
2020-09-04,-0.6464764033011898,-0.6971325409071865,-0.7215243725210585,-0.6914278164164527,-0.6004864582928096,-0.4426237235498256,-0.2399306344550265,-0.1168751815593693,0.0114442363783083
2020-09-07,-0.6417889607829133,-0.6932453054227774,-0.7225811261956814,-0.6949911036672751,-0.5991289876075032,-0.434112557509938,-0.2291476079442207,-0.108191633170442,0.0165184107103847
2020-09-08,-0.6452138848150717,-0.7061839973069444,-0.7362010908473127,-0.710930144678056,-0.6217469362737358,-0.465297322710458,-0.2643258292638668,-0.142454864723651,-0.0154416855129062
2020-09-09,-0.6411932292387541,-0.6883831453323834,-0.7107508887060954,-0.6802208092614195,-0.5909860724968796,-0.435738335770917,-0.2350891596280087,-0.1126160368689406,0.0153832695935962
2020-09-10,-0.6380787814769022,-0.6734190916740923,-0.689422690392199,-0.6540883210720687,-0.5639348900634,-0.4085939394935156,-0.2075659450181486,-0.0845581183053159,0.0441417632823095
2020-09-11,-0.6394201739684091,-0.6867271057710385,-0.7110633707063947,-0.6838286333049597,-0.594690093404028,-0.4355379983121357,-0.2264327480147576,-0.0976943854973995,0.0372480975007902
2020-09-14,-0.6428572284910947,-0.6993147118871432,-0.7253773238657137,-0.6988895919004379,-0.613733935916009,-0.4638550524276317,-0.2678781139897919,-0.1470906543671222,-0.0202881269533594
2020-09-15,-0.6351353931050543,-0.6893081639340832,-0.7144971895398324,-0.687977224153868,-0.6031206145659893,-0.4530035279044373,-0.2555816253789817,-0.1334255765359882,-0.0049838166693352
2020-09-16,-0.6376117629691973,-0.6925687769256501,-0.719042011936887,-0.6950241067152687,-0.6118448726242467,-0.4628874293599914,-0.2657931926760279,-0.1435115125683588,-0.0148305935382508
2020-09-17,-0.6423218116809795,-0.6950089271802438,-0.7207626821832314,-0.6981898163695552,-0.6180253530661335,-0.4735761258310185,-0.2816041510522948,-0.1622014801678504,-0.0364334585875285
2020-09-18,-0.640468565948044,-0.697591278074245,-0.7252524429731424,-0.7026033163582674,-0.6204836334226944,-0.4729647916791992,-0.2776739733092541,-0.1565093510793367,-0.0290054463858351
2020-09-21,-0.6482995251875252,-0.7156354765967787,-0.7474217889364039,-0.7272761074396974,-0.6465209295831937,-0.5014623559690459,-0.3097165908206114,-0.1907120209814448,-0.0653969135087434
2020-09-22,-0.6475033647598558,-0.7070263420946312,-0.7360774708383921,-0.7146212889499881,-0.632517778599921,-0.4839613130422657,-0.2863197650806171,-0.1633026500919911,-0.0336737871391994
2020-09-23,-0.6469555926029464,-0.7063736602813764,-0.7348605511015722,-0.7122421972265349,-0.6294825318679664,-0.4806940500421865,-0.2833432240018265,-0.1606544548170494,-0.0314132073040902
2020-09-24,-0.6562582381155666,-0.7115182035786951,-0.7379917537230547,-0.7150155003571843,-0.6339366628952661,-0.4881484814058701,-0.2943188988433836,-0.1735925158371134,-0.0463183978895791
2020-09-25,-0.6545604962379665,-0.7067599440102943,-0.7330652865487526,-0.7135388452527338,-0.6369211225635278,-0.4963290679447016,-0.3070215853228317,-0.1883226182730537,-0.0628877699616738
2020-09-28,-0.6452860355423597,-0.696150785703308,-0.7252573504644397,-0.7126081290790296,-0.6398238525565723,-0.5001584492716393,-0.3083502522292622,-0.1872368653525948,-0.0590459747208307
2020-09-29,-0.6400880501288797,-0.690446026952444,-0.7259770807689314,-0.7200154234309308,-0.6452709903547658,-0.5014359738487459,-0.3119714360998165,-0.1970543616359175,-0.0776220137449008
2020-09-30,-0.6440579776923983,-0.6921246168744761,-0.724353565954182,-0.7139589781635283,-0.6380975762588386,-0.4953658691276756,-0.3085469548248654,-0.1953456260954704,-0.0776823361077018
2020-10-01,-0.6443793079793463,-0.6887157551400662,-0.718261463750145,-0.7051921880721812,-0.6285000303510202,-0.4853429582467181,-0.2978217151395257,-0.1839614180381117,-0.0655001120811112
2020-10-02,-0.6561455986898501,-0.7067746747247261,-0.7394578542175081,-0.7283633565713457,-0.6513860917628267,-0.5066794592273816,-0.3165797651399145,-0.2009628486235819,-0.0805965227921949
2020-10-05,-0.6577429562846635,-0.7054195357254387,-0.7336010662642107,-0.7152621461717041,-0.6344758634700187,-0.4874808719694501,-0.2960920367952906,-0.1797939653410409,-0.0586617185718043
2020-10-06,-0.6620014457584844,-0.7100388401972095,-0.7376931548278107,-0.7185631371627346,-0.6379974090892824,-0.4921696647913767,-0.3025721185555947,-0.1873566216891953,-0.0673279007608056
2020-10-07,-0.6582664492934605,-0.7019875406924472,-0.7254813064242276,-0.7002186685040548,-0.6158592926432132,-0.4664222176752703,-0.2729878502706073,-0.1553546938128907,-0.032702269690683
2020-10-08,-0.6680025471223894,-0.7107742524282807,-0.7354670467607143,-0.7151266523424011,-0.6356625024120786,-0.4911001528521677,-0.3010615572383213,-0.1845959823235663,-0.0628548488087981
2020-10-09,-0.6758732299185377,-0.7302197510565054,-0.7587703582391208,-0.7391116114104301,-0.659322922096818,-0.5156040123577754,-0.3278623145286456,-0.213016169364381,-0.0929791961718731
2020-10-12,-0.6794940065704966,-0.7322134698874851,-0.7611267418858891,-0.7429916566491146,-0.6638159420720822,-0.5197315661591118,-0.330794707592895,-0.2151363192002697,-0.0942622532036042
2020-10-13,-0.6967747798196824,-0.743718257612342,-0.7701680974535421,-0.7511270087036959,-0.6726935889958443,-0.5301042033197376,-0.343135771476766,-0.2287367619751426,-0.1092206782962842
2020-10-14,-0.7034502171557575,-0.751626703919682,-0.7813845514922395,-0.7688073394158526,-0.6942783069077718,-0.5539630430253792,-0.3673652426190703,-0.2526478234474609,-0.1326740995986314
2020-10-15,-0.7218438185165827,-0.773528045369551,-0.8047951057655456,-0.795873189630703,-0.7264973849874536,-0.5935013527583859,-0.4144650372074216,-0.3035203100189432,-0.1871225308404639
2020-10-16,-0.7272394578005916,-0.7803508864852851,-0.8150938227859439,-0.8092416529465911,-0.7364454463549448,-0.5929924224393228,-0.397551472497091,-0.2759105554124366,-0.1481564016256992
2020-10-19,-0.7345809374651342,-0.7825839639081602,-0.8145041452422865,-0.8032631380849393,-0.7267805711027724,-0.5837748201340967,-0.3973224355340459,-0.2845799058005698,-0.1674746344583959
2020-10-20,-0.738679782075744,-0.7850874671091104,-0.8148537292876239,-0.8010421919070025,-0.7243618171614008,-0.5828554477846564,-0.399015942744372,-0.2878944166586608,-0.172453814344371
2020-10-21,-0.733268391686263,-0.7758851605865535,-0.8032547465815569,-0.7863008548989345,-0.707046000365612,-0.5619477989644484,-0.3733987557980203,-0.2592577365925075,-0.1405947162306332
2020-10-22,-0.7363275708433448,-0.7756552065739117,-0.7984476603634278,-0.7752218073326604,-0.6939639071106463,-0.5493628922720837,-0.3628158723857022,-0.2499004549896282,-0.1324302796427993
2020-10-23,-0.7261368488446811,-0.7601686577485949,-0.7803510923157839,-0.756683428191105,-0.6771570782197065,-0.5347056709079472,-0.3490997586794153,-0.2359678078523772,-0.1179629110802292
2020-10-26,-0.7277651932056881,-0.7567698810945278,-0.7743513540436502,-0.7531161061367349,-0.6797841351303839,-0.5440869293022681,-0.3606936878693529,-0.2459742642011353,-0.1250475137837301
2020-10-27,-0.7389933619690037,-0.7708681554496883,-0.7937487907399303,-0.7829462614611651,-0.7162111027498952,-0.5840760697426433,-0.3996153293595799,-0.2825467163563984,-0.1585660088618734
2020-10-28,-0.7530660714631741,-0.7943203358755464,-0.8179586702584078,-0.8027512590908055,-0.7333794373592899,-0.602136529408114,-0.4227895812621371,-0.3098000646162384,-0.1903147075736802
2020-10-29,-0.7543534246800405,-0.80504037784128,-0.8314646026106471,-0.8139164228812104,-0.7398676147259287,-0.6030597807678006,-0.4188567083626349,-0.3035984688787769,-0.1819629689540333
2020-10-30,-0.752249889486234,-0.8008034978971357,-0.8260264672323214,-0.8084960690591809,-0.73638426826099,-0.6034864733654897,-0.4247626740051586,-0.3130025424833893,-0.195087337841927
2020-11-02,-0.7582034126321666,-0.8054736234685094,-0.8300989907331449,-0.8119489000891389,-0.7393107418079103,-0.6056602920696017,-0.4260490717793881,-0.3137906213472405,-0.1953798384123352
2020-11-03,-0.752570259692968,-0.7994413028228724,-0.8234064038119588,-0.8042281604636266,-0.731307455575998,-0.5981530487713091,-0.41995442636957,-0.3088067237223257,-0.1916496748267238
2020-11-04,-0.7581299918422113,-0.8057136727021157,-0.831654461901834,-0.8172450214815941,-0.7482304994216982,-0.61858764979943,-0.4425870190205203,-0.3320784447403886,-0.2153387821210389
2020-11-05,-0.7540393585846203,-0.7930464989380024,-0.8153646653362023,-0.799292474477661,-0.7300978866978425,-0.5994041413612963,-0.4204761303158628,-0.3075316989471819,-0.1879834090202461
2020-11-06,-0.7499065868681192,-0.7880797655559721,-0.8096389945165208,-0.7918499509753807,-0.7208783787017015,-0.5879951845192029,-0.4068961217051414,-0.2928516292926579,-0.1722465542863557
2020-11-09,-0.7120888913565264,-0.7465241242931913,-0.7671616293031218,-0.7406763825559923,-0.6555593744543953,-0.505353235919721,-0.3125146852667526,-0.1961492917007337,-0.0752330249377946
2020-11-10,-0.7057370513990509,-0.7300985466098062,-0.7397087195019987,-0.6984252838342835,-0.6075695655130167,-0.4562919175746351,-0.2653131612406416,-0.1502362328396376,-0.0305368036652156
2020-11-11,-0.707864330038114,-0.733034870688483,-0.7435334641996008,-0.7098892355332538,-0.6291665350481237,-0.4876685275821124,-0.2988188842518864,-0.1803833899582536,-0.0551219603990007
2020-11-12,-0.7100994182414317,-0.7372659569746034,-0.7494777605120255,-0.71978315935988,-0.6433708540149392,-0.5074823235409291,-0.3245612975090657,-0.2092916836267941,-0.0871453720677901
2020-11-13,-0.7176968766705099,-0.749401561496517,-0.7647513191623796,-0.7387408379072062,-0.6640378793357362,-0.5289951490019491,-0.3459755090478695,-0.2303234722183567,-0.1076608461636257
2020-11-16,-0.7072244690038552,-0.7474879750544052,-0.7655578672837091,-0.7395747409627527,-0.6644759401240634,-0.5307732834270471,-0.35166704860164,-0.2391123900134339,-0.1199281843419912
2020-11-17,-0.707191983114775,-0.7423284693877119,-0.7609354716494332,-0.7412134259241534,-0.6722215133470741,-0.54408000060462,-0.3684770865273936,-0.2570483864103099,-0.1387252398459919
2020-11-18,-0.7108465332033054,-0.7440414497289098,-0.7611426327441024,-0.7392006137736766,-0.6686888277220273,-0.5391208655469248,-0.3623713311516194,-0.2504302723359468,-0.1316384171428337
2020-11-19,-0.7033328113849953,-0.7444025300446278,-0.7654789924296534,-0.7472739066198648,-0.679268720489909,-0.5533823081298608,-0.3818291490330061,-0.2733395523716684,-0.1582778032819926
2020-11-20,-0.7212671166403619,-0.7596681481204786,-0.7801323179327007,-0.761941657236556,-0.6932504987198489,-0.5649592981213831,-0.3890008236924656,-0.2773606581840933,-0.1588282555707424
2020-11-23,-0.7243813862219519,-0.7626826268025471,-0.7821461051127505,-0.7606341130383107,-0.6883355314507975,-0.555630375166674,-0.3752192834162711,-0.2612270968712682,-0.1403690890927624
2020-11-24,-0.7289281205917977,-0.7645298227871775,-0.7830537426950537,-0.7613676946556955,-0.6892047541357051,-0.5564149473553304,-0.3756006223576573,-0.261313067817601,-0.1401516684445716
2020-11-25,-0.7247571641893387,-0.7596652389051024,-0.7814847290334521,-0.7619572755531383,-0.6864488848290371,-0.5487161480566476,-0.3678833189916981,-0.2573527282715102,-0.1419820887696554
2020-11-26,-0.7302783120016385,-0.7626370414464843,-0.7826096937008327,-0.7630703306483122,-0.6904581572615411,-0.5578160547899262,-0.382686363326612,-0.2751368024384313,-0.1626573322391573
2020-11-27,-0.7294436368885253,-0.7617949438589022,-0.7818697632839613,-0.7625593601484324,-0.6900841424898947,-0.5575061289094765,-0.3823539633574673,-0.2747669698156023,-0.1622425570944556
2020-11-30,-0.7237412651193276,-0.7521799828321072,-0.7708577666982945,-0.7520053480846873,-0.6809391037435395,-0.5496842544259004,-0.3748339220671595,-0.2669070626897634,-0.1538319063049529
2020-12-01,-0.7153611873599859,-0.7370835011639971,-0.7496462768433849,-0.7213742067641498,-0.6459523096736168,-0.5156576019209256,-0.349419012355417,-0.2492485392803036,-0.1451827248980839
2020-12-02,-0.7179218214502199,-0.7320714788885962,-0.7375562641319484,-0.7022603005806607,-0.6243533735999418,-0.489175404356875,-0.309942433957256,-0.1981340648018026,-0.0801992475440827
2020-12-03,-0.728194187167694,-0.7488252382529592,-0.7604526899177664,-0.7343142883959506,-0.6613352812924607,-0.5285281364203134,-0.3483815655145723,-0.2348981967195313,-0.1148274589057414
2020-12-04,-0.7358866513382416,-0.757104528119632,-0.7682591793107276,-0.7400551458761253,-0.6649152923699582,-0.5296154079176629,-0.347025848760214,-0.2322323486296287,-0.1108388563991715
2020-12-07,-0.7497590428111987,-0.7768755045591593,-0.7915574011385251,-0.7674294579733343,-0.6946593128977061,-0.5613015189065695,-0.3797473882333881,-0.2650587394619408,-0.1435410352718789
2020-12-08,-0.7560271478691634,-0.7883969369893653,-0.8068262735779093,-0.7879215290159083,-0.7186311552903724,-0.5884381042211411,-0.4091809351895001,-0.2953466485235057,-0.1745052162376774
2020-12-09,-0.7649649580653886,-0.7931897989571532,-0.8083505578562433,-0.7849720572336891,-0.7129528474697286,-0.580264468743704,-0.3986287661308119,-0.2834022920574661,-0.1610726204350954
2020-12-10,-0.761162183253508,-0.7888186029013537,-0.804498941312711,-0.7832784064387552,-0.7135207452744767,-0.5835258649396518,-0.4047088226985118,-0.2910910502621608,-0.170432924993665
2020-12-11,-0.7720061610629139,-0.8057528242707397,-0.8257630203897848,-0.8099789562141888,-0.7430702673208573,-0.6148095761806123,-0.4362571272646778,-0.3222101398958403,-0.2008731785042382
2020-12-14,-0.7670568810172851,-0.7899959302693511,-0.8043003297817957,-0.7850206731384501,-0.7188157813142371,-0.5929995565695565,-0.417312429313883,-0.304697377484683,-0.1846902311725639
2020-12-15,-0.7669857110215492,-0.7899227791623034,-0.8048136800032397,-0.7873808331652152,-0.7230635072286877,-0.599475694303583,-0.4260208924912461,-0.3146059271271646,-0.1958037432025269
2020-12-16,-0.7488747213352038,-0.7588096560766533,-0.7648932250100797,-0.7382053131810937,-0.6705079679139803,-0.5456016619925665,-0.371666272673415,-0.2598077795507627,-0.1403351703136728
2020-12-17,-0.7561875667551543,-0.7666777777195573,-0.7750200470663628,-0.7541848783912504,-0.6912805092409311,-0.5701908146163914,-0.397321946732748,-0.2846854129783067,-0.1637693927746587
2020-12-18,-0.7464725917680854,-0.7578680392703783,-0.7662119022703369,-0.7450078275504368,-0.6822509399456647,-0.5621708132151224,-0.3912597793201549,-0.2800213189822325,-0.1606360063163882
2020-12-21,-0.7543799925120473,-0.767790808723678,-0.7778280564660678,-0.7586673615341626,-0.6964893382290893,-0.5758626630457333,-0.4031872128256908,-0.2905430163366407,-0.1695596048229873
2020-12-22,-0.7536532829867184,-0.7651329987554898,-0.7734209265666547,-0.7527476201285137,-0.6913209847249302,-0.5736288136004735,-0.4058397140411303,-0.2964824521344085,-0.179033407536006
2020-12-23,-0.7434002382190525,-0.7451138523536369,-0.7464159154911072,-0.7174947907096518,-0.652262438049116,-0.5324507486301204,-0.3639370595098334,-0.2544780863539815,-0.1369767628741979
2020-12-24,-0.7434002382190525,-0.7451138523536369,-0.7464159154911072,-0.7174947907096518,-0.652262438049116,-0.5324507486301204,-0.3639370595098334,-0.2544780863539815,-0.1369767628741979
2020-12-25,-0.7434002382190525,-0.7451138523536369,-0.7464159154911072,-0.7174947907096518,-0.652262438049116,-0.5324507486301204,-0.3639370595098334,-0.2544780863539815,-0.1369767628741979
2020-12-28,-0.7638129973726702,-0.7607145936435282,-0.7474594681376989,-0.7007648116816698,-0.6393026023996877,-0.5391871813213847,-0.3858719972964666,-0.2661450178945213,-0.1137919773080375
2020-12-29,-0.7559711895144576,-0.7662432882365278,-0.7616984369281061,-0.7231692858069074,-0.6629278076572716,-0.5599709461497477,-0.4027848889809,-0.2854227485399909,-0.1492348467881825
2020-12-30,-0.7605999667934932,-0.7668552891848657,-0.7608823681909509,-0.7239505599136309,-0.6676574497601204,-0.5700079921508663,-0.4140751313852693,-0.2892325736007075,-0.1277875802886341
2020-12-31,-0.7605999667934932,-0.7668552891848657,-0.7608823681909509,-0.7239505599136309,-0.6676574497601204,-0.5700079921508663,-0.4140751313852693,-0.2892325736007075,-0.1277875802886341
2021-01-01,-0.7605999667934932,-0.7668552891848657,-0.7608823681909509,-0.7239505599136309,-0.6676574497601204,-0.5700079921508663,-0.4140751313852693,-0.2892325736007075,-0.1277875802886341
2021-01-04,-0.690397652024682,-0.7422394441399152,-0.7631193521168469,-0.7455204489071154,-0.6857886197634979,-0.5720845536627377,-0.4008612578971173,-0.2818790752323421,-0.1559420795831694
2021-01-05,-0.6939231265865091,-0.7456423623157782,-0.7664149066985799,-0.7486507579657613,-0.6888172184519248,-0.5750587859195333,-0.4039125656704376,-0.2850986968114362,-0.1595093280605186
2021-01-06,-0.6885908689310174,-0.7348771089019743,-0.750826275528151,-0.7251729799321835,-0.6595411358242225,-0.5401835256757694,-0.3650898213898306,-0.245751464093419,-0.1220510219671835
2021-01-07,-0.6967861807547323,-0.7427578696020181,-0.7581727913595548,-0.7311327161851326,-0.6640348512314289,-0.5427611275747775,-0.3655812946494308,-0.2452555068570112,-0.1211035960723982
2021-01-08,-0.7017264559179365,-0.7455574290583582,-0.7596806071828062,-0.7316859961197864,-0.6648059910010575,-0.5446041356699363,-0.3690850653868183,-0.2495544728829957,-0.1254315373188252
2021-01-11,-0.6881087838238841,-0.7329546122070121,-0.7464974717602737,-0.7147079401025702,-0.6427425788854029,-0.5154055823530368,-0.3323441918385339,-0.2100248206401658,-0.0866300802346162
2021-01-12,-0.6830749910941412,-0.7233943040983397,-0.7333111574949629,-0.6963343372813147,-0.6211415175094723,-0.4912255062157467,-0.3068833375676081,-0.1847029572984189,-0.0623072702690921
2021-01-13,-0.6876607798826396,-0.7308742014281062,-0.7444688738517682,-0.7155309788574802,-0.6477316915609062,-0.5260978206321765,-0.3481605231322482,-0.2264557506447162,-0.099160654903621
2021-01-14,-0.6982536815262691,-0.7526998030332808,-0.7735980242903282,-0.7517836226942411,-0.6857581986029198,-0.5633570715649387,-0.384246952155082,-0.264298345283926,-0.1444381495181086
2021-01-15,-0.6884591580053783,-0.7446876313381345,-0.7658148335739887,-0.7417708815862336,-0.6719986954938917,-0.5439206382358588,-0.3584350996775622,-0.235893064664634,-0.1161642474709903
2021-01-18,-0.6874431838339826,-0.7379967843328563,-0.7556463784402934,-0.7286420943545737,-0.6585279317453563,-0.5311800653228023,-0.3457161301688298,-0.2210688342007181,-0.0952593042166158
2021-01-19,-0.6835991972520934,-0.7319806833671101,-0.74795545079209,-0.7186751730501575,-0.6472301096812019,-0.5188665579280682,-0.3328473690158779,-0.2080937257167425,-0.0822784222596806
2021-01-20,-0.6855844653016518,-0.7353937463970546,-0.7531739290461457,-0.7278355087092483,-0.6600241233969402,-0.5357603655685685,-0.3530011647930897,-0.2286259920006834,-0.1006649694425019
2021-01-21,-0.6832384507456395,-0.7264983768377415,-0.7386762292427784,-0.7045704734135394,-0.6306189564206113,-0.5006893786269213,-0.3141611691130221,-0.1893710758840727,-0.0632394109178386
2021-01-22,-0.6822317689841979,-0.7322325991152114,-0.7489032157272701,-0.7192769623829163,-0.6462992345111971,-0.5150580152261877,-0.3250518313440773,-0.19797726300559,-0.0705706215297636
2021-01-25,-0.6897356464062919,-0.7473031319762802,-0.7696376628435955,-0.7474903660623711,-0.6789130298579229,-0.5515737942774792,-0.3657458026540037,-0.2422645957004356,-0.1210814515859355
2021-01-26,-0.6913084308131134,-0.7483315433446636,-0.769539011790553,-0.744267513318047,-0.6723017575244787,-0.5405202820206063,-0.3499824715093269,-0.2244953859025704,-0.1029674814236916
2021-01-27,-0.7002513324425644,-0.7587020519042351,-0.7813165495565966,-0.758441652941003,-0.68806913233399,-0.5571614336958302,-0.3652336377104013,-0.2367598654758329,-0.1091568455960643
2021-01-28,-0.70260949572932,-0.7606500372131193,-0.7817925897683056,-0.7544012973394709,-0.6790349330266041,-0.5417382582390453,-0.3436756258525517,-0.2133794570156912,-0.0873371022931817
2021-01-29,-0.6986334922454761,-0.7531842013786023,-0.7708054505256801,-0.7367987841458445,-0.6558195651901424,-0.5122549639975529,-0.3085221203172881,-0.1762687576812389,-0.0505075635121743
2021-02-01,-0.6934841521731141,-0.7442385932230553,-0.7604764428471085,-0.7277107500937614,-0.6500487193873363,-0.5112039222516493,-0.3106214476829061,-0.1767302011829903,-0.0432819100217769
2021-02-02,-0.6899709073125934,-0.7348878390152893,-0.7465941904300419,-0.7076560055803567,-0.6264416813788554,-0.4850892939455988,-0.283706735779599,-0.150318769783289,-0.0181126442967909
2021-02-03,-0.683490358439835,-0.7293314927043273,-0.740620811290718,-0.6985943918337747,-0.6131332105488227,-0.4657032906223932,-0.2576850804609556,-0.1216469349460411,0.0103271119525172
2021-02-04,-0.6818719480601212,-0.7218316035840808,-0.7293449153450595,-0.6835916165118121,-0.5969196652988171,-0.4489231951343231,-0.239104427493253,-0.0996638611225195,0.0398333383236737
2021-02-05,-0.6790977654374437,-0.7257777707833111,-0.7371566557680871,-0.6938475777579538,-0.6060753000597847,-0.4547085137008468,-0.2412184159796804,-0.1018670122149361,0.0324065687193479
2021-02-08,-0.6837882767435239,-0.7232050986792229,-0.7281639033861094,-0.674387749592559,-0.578922540909097,-0.4200757725602799,-0.201137556883852,-0.0608211282633193,0.0714034919023274
2021-02-09,-0.6824566292582126,-0.7249517101563305,-0.7331195905907837,-0.6854704295822893,-0.5951659612734446,-0.4418373891854568,-0.2271441103759226,-0.0873778242269591,0.0473162347501494
2021-02-10,-0.6846235090807514,-0.7294806093539137,-0.7392119866581255,-0.6930538539544924,-0.6029308128232538,-0.4487913236034777,-0.2321932702632758,-0.0910168283498769,0.0449078431893252
2021-02-11,-0.686213638615678,-0.7388284026215386,-0.752698226520728,-0.7081747661402904,-0.6153301247341281,-0.4552401585888952,-0.2319744141275803,-0.0896377829824865,0.0409808661740207
2021-02-12,-0.6840284279130922,-0.7272253572387539,-0.7340468381622718,-0.6801583836599434,-0.5816878509240491,-0.4164291824373607,-0.1875686484366161,-0.0407752277048154,0.0966460044657702
2021-02-15,-0.6802863194091662,-0.7156542064911571,-0.7158466967458774,-0.6517299678085049,-0.5462320271025973,-0.3746499994025516,-0.1418202348145896,0.0051944110067592,0.1403010623313636
2021-02-16,-0.6771918170349963,-0.7135362140709551,-0.7122368101981884,-0.641539027719173,-0.5284212472694501,-0.347939084671101,-0.1100115126074774,0.0336159758531851,0.1544569556549824
2021-02-17,-0.6736520994512947,-0.710528011852297,-0.7100453982404695,-0.6411551700607214,-0.5294919027851073,-0.3500528991027543,-0.1113543072881393,0.0345395293626813,0.1600532457525871
2021-02-18,-0.6677945468082276,-0.6969385365043188,-0.6905306912290365,-0.6137755476086362,-0.4978334841565415,-0.3157659870889575,-0.0770066838603473,0.0675448287693836,0.1907879054862697
2021-02-19,-0.6706767914505415,-0.6998427108397194,-0.6922380303747744,-0.6111890587929532,-0.4902079287980281,-0.30145744243389,-0.0559650755414473,0.0908718905479419,0.2130290475178817
2021-02-22,-0.6707716808432114,-0.7052711762255905,-0.7023851290224434,-0.6288800105060264,-0.5131067830814358,-0.3286702407023867,-0.0844771455341595,0.0644106849883292,0.1922875902088638
2021-02-23,-0.6706352728938159,-0.6987419029727815,-0.6889579749664376,-0.6023055155281409,-0.4760186784039626,-0.2818750701774855,-0.0343132552161722,0.1094956873773709,0.2222913346887081
2021-02-24,-0.6703693375281359,-0.694219232187862,-0.6805769531845867,-0.5876761463628277,-0.4571383671038656,-0.259786731388874,-0.0123070686155539,0.1284479931403219,0.2343040985511062
2021-02-25,-0.6560374043566125,-0.6687169702088356,-0.6481670368282697,-0.5497353235651667,-0.4197681384480107,-0.2274242966420905,0.0115749121406705,0.1477783556049328,0.2523508868455919
2021-02-26,-0.6530103644720312,-0.6666728489905649,-0.6476298104898026,-0.5534860547347957,-0.4289687342272534,-0.245739451145833,-0.0213847695511701,0.1029804248790076,0.1924258783380645
2021-03-01,-0.6716644538671825,-0.7057485428150709,-0.7015093721783008,-0.6248443283395937,-0.5072609045449403,-0.3240427681702531,-0.0898217915281378,0.0453546780952756,0.1492610185096228
2021-03-02,-0.6688788588433272,-0.7048713615158655,-0.700809982414432,-0.6214870215746418,-0.4995221392737341,-0.3096255270250405,-0.0677098131271756,0.0708364936671368,0.1751580370843526
2021-03-03,-0.6668620765769722,-0.7006932664966667,-0.694962649583144,-0.612866839946741,-0.4881425615550423,-0.2935971617921047,-0.0433001749012089,0.1027825157119468,0.2173184184529279
2021-03-04,-0.6752443529075132,-0.706431353310335,-0.7001242998410273,-0.620023253881508,-0.4985164497387186,-0.3075997400211574,-0.057782002460951,0.0923699484833164,0.2175755467538742
2021-03-05,-0.6704807410333307,-0.699934851527928,-0.6911155547179297,-0.6053949616588463,-0.4790442544895046,-0.2837801146948027,-0.0337869844790024,0.1116155932482994,0.2247296489733212
2021-03-08,-0.6659673055702944,-0.695112845113318,-0.6857337367570149,-0.5987293080728615,-0.4713908563182394,-0.2756398836959168,-0.0270821202370696,0.1155179885240134,0.2229777143628237
2021-03-09,-0.6707803183680354,-0.7030933783724569,-0.6969971105759774,-0.6162458791226277,-0.4941911017348168,-0.3041652415924818,-0.0602625153331488,0.0813495720731953,0.1905164338433449
2021-03-10,-0.6638861072153186,-0.6946252913217204,-0.6879031713702615,-0.6076286393381873,-0.48716045286305,-0.2999154739166711,-0.0595062907071755,0.080423798495218,0.1891107701842105
2021-03-11,-0.6682785931030168,-0.7061148334143348,-0.7044469781843294,-0.629978393759997,-0.5117034046428124,-0.3243995080552486,-0.0811131259630775,0.0615851965367162,0.1732464855025797
2021-03-12,-0.6651763699505915,-0.69881274728571,-0.6923295739968012,-0.6078296727898622,-0.4803491536630284,-0.2821945038687952,-0.0285989317351251,0.1178232235737875,0.2290391630109227
2021-03-15,-0.6692792633081548,-0.7107793190902008,-0.708958218384971,-0.6275614092722077,-0.4986249843708896,-0.2952824407731191,-0.0334095619325425,0.1177169785300513,0.2311601393868678
2021-03-16,-0.675084879011601,-0.7188370507015471,-0.7199960572340882,-0.6452389869410475,-0.5224466832263972,-0.3259504672604203,-0.0692048112906098,0.0817819604833394,0.1996912975659364
2021-03-17,-0.6727934605775646,-0.7114903339865102,-0.7071519400822464,-0.6214295251570898,-0.4889385893644462,-0.2813992086110062,-0.0147720992368149,0.1392126000496265,0.2553633578572394
2021-03-18,-0.6724446930167164,-0.7061214287039854,-0.6968476831415447,-0.6020948039344782,-0.4621379139548929,-0.2464714097826905,0.0272079005291012,0.1833804203098084,0.2986607740309202
2021-03-19,-0.68108292402364,-0.7192259415197968,-0.7139722250942051,-0.625370433225203,-0.4888915395263007,-0.274255956373123,0.0042687537042214,0.1679150537183735,0.2958141784766614
2021-03-22,-0.6865111515271656,-0.7285539909807512,-0.7259301309782473,-0.640017411081812,-0.5041989363447286,-0.2889048975093273,-0.0084287792069046,0.1565274653617199,0.285104866565069
2021-03-23,-0.6877340411529447,-0.7361175091270953,-0.7390166995224745,-0.6619133000442479,-0.5323625207278342,-0.3228741001659418,-0.0461172220431067,0.1186929097431672,0.2496992805269586
2021-03-24,-0.6894896808409188,-0.7380452675540978,-0.7410562202283453,-0.6642531263197036,-0.535297546449081,-0.327322229208165,-0.0541383627517166,0.1068251753615019,0.2315332683590303
